ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;kod EAN13;Kod kreskowy UPC;MPN;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z...);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Tekst alternatywny dla zdjęć (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z...)
361;1;Kinkiet loftowy T27;Kinkiety;105.61;1;;0;;;;;;;;;;;;;;;;;;;49;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>12,5 x 17 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>12cm</dd></dl>;<p>Mały owalny kinkiet bakelitowy.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-361;Meta keywords-361;Meta description-361;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3672-large_default/kinkiet-loftowy-t27.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
362;1;Kinkiet loftowy T27 Big;Kinkiety;113.74;1;;0;;;;;;;;;;;;;;;;;;;10;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>13,5 x 19,5 cm</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>12cm</dd></dl>;<p>Duży owalny kinkiet bakelitowy.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-362;Meta keywords-362;Meta description-362;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3676-large_default/kinkiet-loftowy-t27-big.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
363;1;Kinkiet loftowy T28;Kinkiety;308.86;1;;0;;;;;;;;;;;;;;;;;;;49;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>12,5 x 17 cm</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>12 cm</dd></dl>;<p>Mały owalny kinkiet stalowy pomalowany na szaro.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-363;Meta keywords-363;Meta description-363;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3686-large_default/kinkiet-loftowy-t28.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
364;1;Kinkiet loftowy T28 Big;Kinkiety;325.12;1;;0;;;;;;;;;;;;;;;;;;;80;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>19,5 x 13,5 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>11,5 cm</dd></dl>;<p>Duży stalowy kinkiet pomalowany na szaro.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-364;Meta keywords-364;Meta description-364;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3688-large_default/kinkiet-loftowy-t28-big.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
365;1;Kinkiet loftowy T29;Kinkiety;365.77;1;;0;;;;;;;;;;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>20 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>10 cm</dd></dl>;<p>Okrągły kinkiet aluminiowy.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji to około 10 dni roboczych.</p><p></p>;;Meta title-365;Meta keywords-365;Meta description-365;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3692-large_default/kinkiet-loftowy-t29.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
366;1;Kinkiet Spot Czarny;Kinkiety;96.75;1;;0;;;;;;;;;;;;;;;;;;;60;1;1;1;both;;;;<dl><dt>Długość</dt><dd>15 cm</dd><dt>Średnica</dt><dd>8 cm</dd><dt>Moc</dt><dd>Max 75 W</dd><dt>Gwint</dt><dd>GU-10</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-366;Meta keywords-366;Meta description-366;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/3768-large_default/kinkiet-loftowy-spot-czarny.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
367;1;Kinkiet Spot Biały;Kinkiety;96.75;1;;0;;;;;;;;;;;;;;;;;;;38;1;1;1;both;;;;<dl><dt>Długość</dt><dd>15 cm</dd><dt>Średnica</dt><dd>8 cm</dd><dt>Moc</dt><dd>Max 75 W</dd><dt>Gwint</dt><dd>GU-10</dd><dt>Odległość od ściany</dt><dd>10 cm</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-367;Meta keywords-367;Meta description-367;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/3780-large_default/kinkiet-loftowy-spot-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
368;1;Kinkiet Ceramiczny T35;Kinkiety;234.96;1;;0;;;;;;;;;;;;;;;;;;;57;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>150 x 305 x 150 mm</dd><dt>Moc</dt><dd>max 75 W</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji to około 10 dni roboczych.</p><p></p>;;Meta title-368;Meta keywords-368;Meta description-368;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3831-large_default/kinkiet-prostokatny-ceramiczny-pionowy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
369;1;Kinkiet Ceramiczny T99;Kinkiety;218.7;1;;0;;;;;;;;;;;;;;;;;;;10;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>50 x 220 x 100 mm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>R7s</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7-10 dni roboczych.</p>;;Meta title-369;Meta keywords-369;Meta description-369;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/3834-large_default/kinkiet-prostokatny-ceramiczny-bialy-maly.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
370;1;Kinkiet Ceramiczny  T32;Kinkiety;340.65;1;;0;;;;;;;;;;;;;;;;;;;22;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>50 x 500 x 100 mm</dd><dt>Moc</dt><dd>max 200 W</dd><dt>Gwint</dt><dd>R7s</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-370;Meta keywords-370;Meta description-370;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/3840-large_default/kinkiet-prostokatny-ceramiczny-bialy-duzy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
371;1;Kinkiet Ceramiczny T33;Kinkiety;300.0;1;;0;;;;;;;;;;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>210 x 210 x 65 mm</dd><dt>Moc</dt><dd>max 100 W</dd><dt>Gwint</dt><dd>R7s</dd><dt>Odległość od ściany</dt><dd>65 mm</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji to około 10 dni roboczych.</p><p></p>;;Meta title-371;Meta keywords-371;Meta description-371;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/3843-large_default/kinkiet-kwadratowy-ceramiczny-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
372;1;Kinkiet Ceramiczny T34;Kinkiety;275.61;1;;0;;;;;;;;;;;;;;;;;;;33;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>60 x 150 x 180 mm</dd><dt>Moc</dt><dd>max 75 W</dd><dt>Gwint</dt><dd>G9</dd><dt>Odległość od ściany</dt><dd>180 mm</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-372;Meta keywords-372;Meta description-372;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3845-large_default/kinkiet-prostokatny-ceramiczny-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
373;1;Kinkiet Ceramiczny T36;Kinkiety;234.96;1;;0;;;;;;;;;;;;;;;;;;;18;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>150 x 305 x 150 mm</dd><dt>Moc</dt><dd>max 75 W</dd><dt>Gwint</dt><dd>E27</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-373;Meta keywords-373;Meta description-373;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/3847-large_default/kinkiet-ceramiczny-sfera-ze-szklanym-spodem.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
374;1;Kinkiet Ceramiczny T37;Kinkiety;234.96;1;;0;;;;;;;;;;;;;;;;;;;65;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>150 x 305 x 150 mm</dd><dt>Moc</dt><dd>max 75 W</dd><dt>Gwint</dt><dd>E27</dd><dt>Materiał</dt><dd>Ceramika</dd></dl>;<p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-374;Meta keywords-374;Meta description-374;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/3849-large_default/kinkiet-ceramiczny-pol-sfera.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
375;1;Kinkiet loftowy T39;Kinkiety;730.89;1;;0;;;;;;;;;;;;;;;;;;;51;1;1;1;both;;;;<dl><dt>Długość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>13,5 cm</dd><dt>Odległość od ściany</dt><dd>18 cm</dd></dl>;<p>Duży owalny kinkiet wykonany z aluminium według wzoru z lat czterdziestych dwudziestego wieku.Produkowany przez szkocką manufakturę jest po dziś dzień wykorzystywany w przemyśle.Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji około 7 dni roboczych.</p><p></p>;;Meta title-375;Meta keywords-375;Meta description-375;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4240-large_default/kinkiet-loftowy-t39-big.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
376;1;Kinkiet loftowy T39 G;Kinkiety;747.89;1;;0;;;;;;;;;;;;;;;;;;;60;1;1;1;both;;;;<dl><dt>Długość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>13,5 cm</dd><dt>Odległość od ściany</dt><dd>18 cm</dd></dl>;<p>Duży owalny kinkiet wykonany z aluminium według wzoru z lat czterdziestych dwudziestego wieku.Produkowany przez szkocką manufakturę jest po dziś dzień wykorzystywany w przemyśle.Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. Wersja malowana na szaro.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-376;Meta keywords-376;Meta description-376;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4245-large_default/kinkiet-loftowy-t39-g.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
377;1;Kinkiet loftowy T40Z;Kinkiety;292.6;1;;0;;;;;;;;;;;;;;;;;;;64;1;1;1;both;;;;<dl><dt>Długość</dt><dd>20 cm</dd><dt>Szerokość</dt><dd>11 cm</dd><dt>Odległość od ściany</dt><dd>12cm</dd></dl>;<p>Mały owalny kinkiet wykonany z aluminium.Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-377;Meta keywords-377;Meta description-377;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4261-large_default/kinkiet-loftowy-t40.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
378;1;Kinkiet ogrodowy T41Z;Kinkiety;341.38;1;;0;;;;;;;;;;;;;;;;;;;54;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>21 cm</dd><dt>Odległość od ściany</dt><dd>9,5 cm</dd></dl>;<p>Okrągły kinkiet w całości wykonany z aluminium.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-378;Meta keywords-378;Meta description-378;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/4262-large_default/kinkiet-loftowy-t41.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
379;1;Kinkiet ogrodowy T42Z;Kinkiety;471.46;1;;0;;;;;;;;;;;;;;;;;;;28;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>14 cm</dd><dt>Gwint</dt><dd>GX53</dd></dl>;<p>Okrągły kinkiet wykonany ze stali nierdzewnej.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-379;Meta keywords-379;Meta description-379;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4263-large_default/kinkiet-loftowy-t42.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
380;1;Kinkiet ogrodowy T43Z Graphite;Kinkiety;463.33;1;;0;;;;;;;;;;;;;;;;;;;46;1;1;1;both;;;;<dl><dt>Długość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>8,4 cm</dd><dt>Gwint</dt><dd>G9</dd><dt>Odległość od ściany</dt><dd>6</dd></dl>;<p>Kinkiet wykonany z aluminium. Wersja malowana na szary grafit.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-380;Meta keywords-380;Meta description-380;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/4268-large_default/kinkiet-loftowy-t43-graphite.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
381;1;Kinkiet ogrodowy T43Z;Kinkiety;463.33;1;;0;;;;;;;;;;;;;;;;;;;9;1;1;1;both;;;;<dl><dt>Długość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>8,4 cm</dd><dt>Gwint</dt><dd>G9</dd><dt>Odległość od ściany</dt><dd>6 cm</dd></dl>;<p>Kinkiet wykonany z aluminium.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-381;Meta keywords-381;Meta description-381;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/4273-large_default/kinkiet-loftowy-t43.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
382;1;Kinkiet loftowy T44Z;Kinkiety;276.34;1;;0;;;;;;;;;;;;;;;;;;;49;1;1;1;both;;;;<dl><dt>Długość</dt><dd>12 cm</dd><dt>Szerokość</dt><dd>12 cm</dd><dt>Gwint</dt><dd>G9</dd><dt>Odległość od ściany</dt><dd>4,5 cm</dd></dl>;<p>Kinkiet wykonany z chromowanego mosiądzu.Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-382;Meta keywords-382;Meta description-382;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4278-large_default/kinkiet-loftowy-t44.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
383;1;Kinkiet ogrodowy T45Z;Kinkiety;325.12;1;;0;;;;;;;;;;;;;;;;;;;4;1;1;1;both;;;;<dl><dt>Długość</dt><dd>12 cm</dd><dt>Szerokość</dt><dd>12 cm</dd><dt>Gwint</dt><dd>G9</dd><dt>Odległość od ściany</dt><dd>4,5 cm</dd></dl>;<p>Kinkiet wykonany z mosiądzu.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-383;Meta keywords-383;Meta description-383;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4288-large_default/kinkiet-loftowy-t45.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
384;1;Kinkiet ogrodowy T46Z;Kinkiety;365.04;1;;0;;;;;;;;;;;;;;;;;;;76;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>14 cm</dd></dl>;<p>Okrągły kinkiet wykonany z mosiądzu.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji około 7 dni roboczych.</p>;;Meta title-384;Meta keywords-384;Meta description-384;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/4293-large_default/kinkiet-loftowy-t46z.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
385;1;Kinkiet ogrodowy T47Z;Kinkiety;332.52;1;;0;;;;;;;;;;;;;;;;;;;67;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>14 cm</dd></dl>;<p>Okrągły kinkiet wykonany z aluminium.Zapraszamy do sekcji z żarówkami, gdzie można wybrać oświetlenie ogrodowe idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki.</p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-385;Meta keywords-385;Meta description-385;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/4294-large_default/kinkiet-loftowy-t46.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
386;1;Kinkiet loftowy T26 biały;Kinkiety;113.74;1;;0;;;;;;;;;;;;;;;;;;;31;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>20 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>10 cm</dd></dl>;<p>Okrągły kinkiet biały.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-386;Meta keywords-386;Meta description-386;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/6808-large_default/kinkiet-loftowy-t26-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
387;1;Kinkiet loftowy T26 biały C;Kinkiety;113.74;1;;0;;;;;;;;;;;;;;;;;;;9;1;1;1;both;;;;<dl><dt>Średnica</dt><dd>20 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>10 cm</dd></dl>;<p>Okrągły kinkiet biały.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-387;Meta keywords-387;Meta description-387;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/6809-large_default/kinkiet-loftowy-t26-bialy-c.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
388;1;Kinkiet loftowy T27 biały;Kinkiety;105.61;1;;0;;;;;;;;;;;;;;;;;;;25;1;1;1;both;;;;<dl><dt>Wymiary</dt><dd>12,5 x 17 cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Odległość od ściany</dt><dd>12cm</dd></dl>;<p>Mały owalny kinkiet biały.</p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p><p></p>;;Meta title-388;Meta keywords-388;Meta description-388;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/6810-large_default/kinkiet-loftowy-t27-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
389;1;Markslojd Fjallbacka  - Kinkiet;Kinkiety;137.4;1;;0;;;;;;;;;;;;;;;;;;;95;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>17 cm</dd><dt>Szerokość</dt><dd>12 cm</dd><dt>Głębokość</dt><dd>19,5 cm</dd><dt>Długość kabla</dt><dd>120</dd><dt>Moc</dt><dd>40W</dd><dt>Gwint</dt><dd>E14</dd><dt>Materiał</dt><dd>Metal i szkło</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Markslojd Fjallbacka - prostota i elegancja w połączeniu z estetyczną i oryginalną formą. Idealnie wpasuje się w każdy, zarówno klasyczny jak i modernistyczny, wystrój.</p><p>Żarówka sprzedawana oddzielnie.</p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-389;Meta keywords-389;Meta description-389;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/7428-large_default/markslojd-fjallbacka-lampa-sufitowa.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
390;1;Kinkiet Guersey Anne Lighting;Kinkiety;178.05;1;;0;;;;;;;;;;;;;;;;;;;27;1;1;1;both;;;;<dl><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Lampa Ścienna Guersey holenderskiej firmy Anne Lighting. Unikalny, surowy industrialny charakter sprawie, że lampa przykuwa oko. </p><p>Brak żarówki w zestawie.</p>;;Meta title-390;Meta keywords-390;Meta description-390;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/10467-large_default/kinkiet-guersey-anne-lighting.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
391;1;Kinkiet Dolphin Anne Lighting;Kinkiety;202.44;1;;0;;;;;;;;;;;;;;;;;;;50;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>140mm</dd><dt>Szerokość</dt><dd>250mm</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Lampa Ścienna Dolphin firmy Anne Lighting to kolejna lampa z rodziny Brusk. Jej industrialny charakter sprawi że lampa nadaje się do większości pomieszczeń. </p><p>Brak żarówki w zestawie.</p>;;Meta title-391;Meta keywords-391;Meta description-391;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/10531-large_default/kinkiet-dolphin-anne-lighting.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
